MU_1;MU_2;MU_3;MU_4;MU_5;MU_6;MU_7;MU_8
0.004638711487399761;0.005244317977198873;0.004163190330991261;0.003735045188310187;0.0004603481371768415;-2.71322156732572e-05;-0.011814739664601162;0.0010960120513020134
0.004328514815918008;0.004828945123970905;0.003827915979204024;0.0034410812627298504;0.00043041954140828043;-1.5326820736517162e-05;-0.01080484859878915;0.0010107077894075916
0.004008271498433637;0.004399466465934338;0.0034861347201336043;0.0031383021358864687;0.00039944964868195767;-1.7759498572421976e-06;-0.009785882026929175;0.0009181981673049758
0.0036773050243588405;0.003957431592038891;0.0031389010106525365;0.0028272139737833073;0.00036716488729835855;1.2826065649556877e-05;-0.00876234285863758;0.0008191429480950806
0.0033351266200844516;0.0035046457888683485;0.0027873394476748384;0.0025084331314924996;0.0003333155380754764;2.7750358065825698e-05;-0.007738695479777026;0.0007143220220449685
0.002981484113876557;0.0030431645743056934;0.002432652129031303;0.002182701917881468;0.00029768603967255113;4.2250641662931e-05;-0.006719355440215452;0.0006046264027949795
0.0026164036223716527;0.002575280527927326;0.0020761224207288043;0.0018508998737133962;0.00026010422620323257;5.5580780385541425e-05;-0.005708674906331912;0.0004910460208724282
0.002240222948686543;0.002103502519776231;0.0017191150045711208;0.0015140501762368572;0.00022044921674840685;6.701233431577217e-05;-0.004710924187863107;0.00037465460407276765
0.0018536161991578467;0.0016305277892813953;0.001363072468015321;0.0011733218479055003;0.00017865819489933942;7.585207464984928e-05;-0.003730270462069218;0.0002565923570929846
0.001457609184631893;0.0011592077525152812;0.0010095085826285041;0.0008300280386496709;0.00013473208423148874;8.14592177722964e-05;-0.002770754325581294;0.00013804690285800877
0.0010535842396436268;0.0006925077508687823;0.0006599978627246506;0.0004856186923880216;8.873903264126402e-05;8.326100700076999e-05;-0.0018362633682328263;2.0232450661516177e-05
0.0006432737679510554;0.00023346107639844296;0.0003161613784020547;0.00014166677302341187;4.081511246090185e-05;8.076579111110808e-05;-0.0009305028993189454;-9.563255225459884e-05
0.00022874473714371756;-0.00021488021396375297;-2.0349718927739902e-05;-0.00020014815498727034;-8.835819276015945e-06;7.357533623881914e-05;-5.6967326387133756e-05;-0.0002083479424243
-0.00018762408013916901;-0.0006494950156619615;-0.00034787183618471644;-0.000538056019092441;-5.994175198328875e-05;6.139739000151689e-05;0.000781085575341826;-0.0003167534163863549
-0.0006031759423001026;-0.0010674451936508941;-0.0006647496002098595;-0.0008702186677678406;-0.00011216567814656335;4.405397681045085e-05;0.0015806624755341087;-0.0004197502540370603
-0.0010150240076328377;-0.0014659322922462722;-0.0009693609139909814;-0.0011947646269259862;-0.00016511566339817715;2.1481809617227e-05;0.0023390676450164307;-0.0005163241526983036
-0.0014201033682241365;-0.0018423516935999601;-0.0012601411932605317;-0.0015098212687173857;-0.00021835351470776162;-6.266683103273523e-06;0.0030539290929174224;-0.0006055654530073335
-0.001815216809481932;-0.0021943342632791026;-0.0015356015278512518;-0.0018135277151026196;-0.0002713933324682188;-3.901327519878668e-05;0.003723206777043967;-0.0006866826706798018
-0.0021970905720740436;-0.0025197857472576864;-0.0017943494536550965;-0.00210405593796276;-0.00032370602084492224;-7.645203328298334e-05;0.004345205588828176;-0.0007590152456761272
