MU_1;MU_2;MU_3;MU_4;MU_5;MU_6;MU_7;MU_8;MU_9
0.0001242928820157677;0.0072338041449779;-0.013954005017513076;0.01658267648526603;0.017055626625248416;-0.01810488410469237;0.04511976774206246;-0.01303322656557218;0.0043444494698967944
0.002303835185981458;0.01066184478802679;-0.005449384246660242;0.008376609704142134;0.0072822157134751824;-0.021408875536411718;0.04001101094846988;-0.019873769123347228;0.003451079319073852
0.004301877475570531;0.01054932323593468;0.011062461420129486;-0.006447535191341816;-0.0038577811680030358;-0.008309091448089152;0.01449471857933617;-0.01845570534169087;-0.0037862394779316424
0.007072779421373947;0.00695306626886131;0.01058355121857921;-0.014540855660104412;-0.014345150013637181;0.00904086188816038;-0.010331338748501657;-0.01151732928909632;-0.00454390394652026
0.008752447329239533;0.0006480682390913241;-0.005493181461155049;-0.012214939446675626;-0.021793197772044266;0.014280217742724243;-0.01816521655533492;-0.004882540954339942;0.0012196141442508623
0.00792221513281153;-0.005750592646858383;-0.014967272836505207;-0.00398296930490735;-0.022397010570234733;0.00274212086818686;-0.009365738496480975;-0.0018615114234481515;0.003086055085043179
0.007371045548318157;-0.008672664942229704;-0.008074738852300055;0.0038311931389734878;-0.013176075066324183;-0.012369386489834001;0.0030603880561773096;-0.0005748599003900539;-0.002197240107373891
0.009424020550459301;-0.0068758531047348895;0.003963350140045034;0.006765100185963263;0.0029500625101427738;-0.0142834112648739;0.007278180707032623;0.0029328055773065478;-0.007499229515753113
0.010575967954593861;-0.0031587683761335056;0.0061422282907762134;0.006322933141703047;0.014697517152332983;-0.0030670305925167914;0.0033900305154461957;0.00881000983349916;-0.006186742029577532
0.006610964845479654;-0.002055906535174646;-0.004170573676662025;0.008016449500897308;0.011733552420459464;0.00634322857010904;-0.0011633470970934237;0.012254407607762469;-0.00025965991960102334
0.00022545419856113586;-0.004398002091311885;-0.015534320950579987;0.010641345547196491;-0.0016810205432039164;0.004180840477345003;-0.0028540020024559994;0.009300034499425786;0.002654305026422523
-0.002801097659466602;-0.005740101073238344;-0.016740658553780118;0.005730122938633357;-0.010849036082843995;-0.004510797037787424;-0.0031457037664643643;0.002075150867703062;-0.00027798217378531667
