MU_1;MU_2;MU_3;MU_4;MU_5;MU_6;MU_7;MU_8
0.002277341054507244;0.0025458509692476575;0.005722262374752631;0.00661310309221898;0.0011235492416938621;-0.008397015586110964;-0.048135540567338514;0.01773848593474945
0.005522020958129753;0.0013052404157716554;0.004910071486746917;0.002333221874176315;0.004856944223893662;-0.0003159976588030433;-0.04623939314679159;0.017433679664362118
0.008223888210376035;-0.0016547114098344705;0.004611222400700228;-0.0022747142979768265;0.00843724615722781;0.010135221061175764;-0.03375386137976785;0.007066632808807621
0.009895395482818163;-0.00601270908747341;0.004073611279547017;-0.0067472402895434255;0.011590226511404195;0.019771413029567902;-0.016451883918425864;-0.008080714720118683
0.010190535844097565;-0.011112893327435125;0.002656261950256114;-0.010673380198930523;0.014196828339271923;0.02490402839532598;-0.00047385429505477803;-0.01960217068509048
0.009022265809760417;-0.016128093234645185;0.0003004047531106619;-0.013403916964517704;0.0157600742087195;0.02313023531792523;0.010023491800103517;-0.02113319229303698
0.006574809899610208;-0.02024950049501856;-0.002250351323966399;-0.013997867008719928;0.015281351250440962;0.014913073502854106;0.013668891072442733;-0.012115597197364698
0.003191876632661558;-0.022854981150042915;-0.003733973242951026;-0.011726940407709684;0.011772995232868741;0.003555542617128355;0.01137036392088498;0.0021022865896352873
-0.0007680376689923645;-0.023634479785845628;-0.00304842189825661;-0.006802881743944485;0.005068956336016878;-0.006580773075593899;0.005379500031739632;0.013641169518257864
-0.0049920780695441435;-0.022652642214412013;0.00010624170905630463;-0.0006120529937478461;-0.0036798746952663294;-0.01228673645293038;-0.0015184013185204149;0.01663942148888541
-0.009161895450265533;-0.020323774084719044;0.005023635229122017;0.004871688603285187;-0.012206207811912931;-0.012676191989795945;-0.006750063628411778;0.010208353211406868
-0.012879527068117689;-0.01729054692184325;0.010301777760542802;0.008105020190775497;-0.017943783177666605;-0.008917792555212096;-0.00876727192338023;-0.001670526074145843
-0.015680290205013207;-0.01423016386029542;0.01443074798109101;0.00870079121667073;-0.01907121353290626;-0.003183254296427248;-0.007618054877174638;-0.012750276237686714
-0.017154157560801284;-0.01164584494904358;0.01632709338881289;0.007415377738580719;-0.015309730172447435;0.0023458257350990933;-0.004788665661932244;-0.017802985815230148
