MU_1;MU_2
0.03149284082384075;-0.034639912215906274
0.03234850734135708;-0.032479250444720886
0.03215020222016604;-0.025491883296894523
0.030892868288436164;-0.01560187617638648
0.02855524370297751;-0.005542546745875544
0.02519754485590216;0.0022495420573574432
0.021048075298072778;0.0064491135919599145
0.016501417954242283;0.007117069433250632
0.012007088200410828;0.0054511396710425425
0.00791997578935226;0.003197920702603539
0.004415108844607169;0.001992073165150124
0.0015011041522624599;0.0028555682561603834
-0.0009138436658953224;0.00597421843575835
-0.0029575471477406995;0.010744753256928146
-0.004748935960996969;0.016017362200261485
-0.006376153017919362;0.020456527802018572
-0.007905783240498355;0.022932465747150757
-0.009412859481685154;0.022806186207528042
-0.01098872482949648;0.0200002269242185
-0.012693578306695524;0.014905769725275535
-0.014478233719801394;0.008289225980224886
-0.016140067094691738;0.0012700509915374671
-0.017359219385365034;-0.0047406677582654926
-0.017809212770789975;-0.00828952077958342
-0.01729323320838188;-0.008316061449884522
-0.015840465218175222;-0.004610149721661499
-0.01370959476040463;0.0019153419087431574
-0.011288648680145282;0.009318024533126537
-0.008936754171999838;0.015199748084435326
-0.006852597516218462;0.01765028076127968
-0.005045829439222245;0.016099848946006103
-0.0034257743166439753;0.011497142680997136
-0.001942084033080277;0.005626610552316161
-0.0006746806365874634;4.960731855137361e-05
0.00019234233472075897;-0.0045345566083717665
0.0004938144932181016;-0.0081101099898161
0.0002149866215999053;-0.010699895752971682
-0.0004633983978934421;-0.011966318399594654
-0.0012412973184775748;-0.011418672702651657
-0.0018480429689632005;-0.008957410166201456
-0.0021645298410553656;-0.005225273078277052
-0.002238634313336414;-0.0014693527238872934
-0.0021916211120869187;0.0010097121966594234
-0.002094310447362003;0.001513437627269788
-0.0019111644378021005;0.0003388593330141036
-0.0015524244521698796;-0.001351245877397998
-0.0009860723714502399;-0.0021786131133952457
-0.0003116549839194775;-0.0013912051350289006
0.0002716616775811107;0.0006405982189232333
0.0005800686312652249;0.002683575032313327
0.0005498451430655826;0.0035583450168087056
0.0002557654409867741;0.003063372734054208
-0.00015123646567199355;0.0021738078880994727
-0.0005220951998386452;0.002323220160439599
-0.0007501869137969957;0.0043223668042675
-0.0007729680838512807;0.007762262046976253
